videoId,videoUrl,username,profileUrl,viewsCount,viewsDisplay,likesCount,likesDisplay,commentsCount,sharesCount,favoritesCount,caption,description,hashtags,mentions,musicTitle,musicAuthor,postedTime
7485415465951546646,https://www.tiktok.com/@_manel_beauty/video/7485415465951546646,_manel_beauty,https://www.tiktok.com/@_manel_beauty,536000,536.0K,8694,8.7K,,,,,"💦 Mon robot piscine qui simplifie l’entretien ! Grâce à sa technologie innovante @beatbotglobal . Il nettoie efficacement votre piscine pour que vous puissiez profiter pleinement de vos moments de détente @beatbot_france. 💦  Sur le site officiel, il y a des réductions pour le printemps en mars .  Amazon: https://amzn.to/4ilCcmf Official: https://bit.ly/43yoDev #Innovation #Piscine #BeatBoth #EntretienFacile #nettoyage #beatbot #AquaSense2series #roboticpoolcleaner #AquaSense2 #nettoyagedepiscine #piscines #été #robotdepiscine #nettoyeurdepiscine ",innovation;piscine;beatboth;entretienfacile;nettoyage;beatbot;aquasense2series;roboticpoolcleaner;aquasense2;nettoyagedepiscine;piscines;été;robotdepiscine;nettoyeurdepiscine,,son original,Manel beauty,2025-03-24T16:35:07.000Z
7490569551202045226,https://www.tiktok.com/@dailyscriptok/video/7490569551202045226,dailyscriptok,https://www.tiktok.com/@dailyscriptok,22900,22.9K,147,147,,,,,"Replying to @rgkdetailing . Dive into pool cleaning with the Solar-Powered Pool Vacuum! Say goodbye to cords and sky-high energy bills. This eco-friendly cleaner harnesses the sun's power to keep your pool sparkling, giving you more time to relax and enjoy your summer. #TikTokShop #SummerEssentials #PoolCleaning #CleanTok #SolarPoolVacuum #EcoFriendlyPool #CordlessPoolCleaner #PoolHacks #TheTickTockShop #SmartHome   ",tiktokshop;summeressentials;poolcleaning;cleantok;solarpoolvacuum;ecofriendlypool;cordlesspoolcleaner;poolhacks;theticktockshop;smarthome,rgkdetails,original sound,Daily Scriptok,2025-04-07T13:56:47.000Z
7610451021688491277,https://www.tiktok.com/@aniadys_aaa/video/7610451021688491277,aniadys_aaa,https://www.tiktok.com/@aniadys_aaa,17600,17.6K,760,760,,,,,"Un empleado disponible las 24 horas, eficiente y sin quejarse nunca. Este robot de @spinoglobal me tiene la piscina limpia sin llamar al piscinero ni mover un dedo. Trabaja solo y deja todo impecable, como a mí me gusta. Si quieres uno igual, entra al enlace que te dejé en mi bio. #mammotion #spino #spinoe1 #roboticpoolcleaner #poolcleaning @Spino_global ",mammotion;spino;spinoe1;roboticpoolcleaner;poolcleaning,spinoglobal,sonido original,Aniadys,2026-02-24T15:17:40.000Z
7387508151609724206,https://www.tiktok.com/@thebenderfam24/video/7387508151609724206,thebenderfam24,https://www.tiktok.com/@thebenderfam24,370900,370.9K,1712,1.7K,,,,,"The best pool cleaning hack, this robotic pool cleaner #pool #backyardpool #backyardvibes #cleaninghacks ",pool;backyardpool;backyardvibes;cleaninghacks,,original sound,The Bender Fam,2024-07-03T20:24:45.000Z
7267865775602552110,https://www.tiktok.com/@airrobo/video/7267865775602552110,airrobo,https://www.tiktok.com/@airrobo,2600,2.6K,17,17,,,,,Airrobo PC100 Cordless Robotic Pool Cleaner #foryou #fyp #pfy #tiktok #pc100 #poolcleaning #roboticpoolcleaner ,foryou;fyp;pfy;tiktok;pc100;poolcleaning;roboticpoolcleaner,,original sound,AirroboOfficial,2023-08-16T10:31:40.000Z
7510980533841644831,https://www.tiktok.com/@mombie0405/video/7510980533841644831,mombie0405,https://www.tiktok.com/@mombie0405,2652,2.7K,13,13,,,,,Replying to @doingmybest inground cordless pool vacuum #poolcleaner #poolvacuum #robotpoolvacuum #viperpool #ingroundpool #ingroundpools #refinedliving #poolcleaning #summertime #pooltime #poolcleaner #roboticvacuum #roboticpoolcleaner #creatorsearchinsights #TikTokShopRestock#TikTokShopSpringGlowUp #tiktokshopmemorialday #tiktokrisingstar #springtok #Dealsforyoudays #tiktokshopsummerturnup @RefinedLiving ,poolcleaner;poolvacuum;robotpoolvacuum;viperpool;ingroundpool;ingroundpools;refinedliving;poolcleaning;summertime;pooltime;poolcleaner;roboticvacuum;roboticpoolcleaner;creatorsearchinsights;tiktokshoprestock;tiktokshopspringglowup;tiktokshopmemorialday;tiktokrisingstar;springtok;dealsforyoudays;tiktokshopsummerturnup,doingmybestbest;refinedliving01,original sound,Mombie 🧟,2025-06-01T14:01:04.000Z
7521197731843411255,https://www.tiktok.com/@hannah_a2018/video/7521197731843411255,hannah_a2018,https://www.tiktok.com/@hannah_a2018,2966,3.0K,39,39,,,,,"This robot pool vacuum just became my summer MVP 🏖️💦 Drops in, does all the work, and my pool has never looked better. Linked in bio! #amazonfind #poolcleaner #momlifemadeeasy #pooltok #robotvacuum #summertips #backyardgoals #amazonmusthaves #poolcleaning ",amazonfind;poolcleaner;momlifemadeeasy;pooltok;robotvacuum;summertips;backyardgoals;amazonmusthaves;poolcleaning,,Island In The Sun,Weezer,2025-06-29T02:48:50.000Z
7391558594908540191,https://www.tiktok.com/@lifetipsfromus/video/7391558594908540191,lifetipsfromus,https://www.tiktok.com/@lifetipsfromus,30800,30.8K,221,221,,,,,"Meet the Beatbot AquaSense! Link in bio! @Beatbot It's the best pool cleaning robot that cleans the waterline, floor and walls!! It's a game changer for homes with pools! #Beatbot #AquaSense #PoolCleaner #PoolRobot #cordlesscleaningrobot #poolcleaning #outdoorliving #poollife #poolfinds #pool #summeressentials",beatbot;aquasense;poolcleaner;poolrobot;cordlesscleaningrobot;poolcleaning;outdoorliving;poollife;poolfinds;pool;summeressentials,beatbotglobal,original sound,LifeTipsFromUs,2024-07-14T18:22:47.000Z
7370690356653935915,https://www.tiktok.com/@dealshop38/video/7370690356653935915,dealshop38,https://www.tiktok.com/@dealshop38,124100,124.1K,334,334,,,,,My pool has never looked so good #pool #poolcleaning #poolcleaner #robotics #robotcleaner #roboticpoolcleaner #robotvaccuum #robotvacuumcleaner #vacuumcleaner #swimmingpool #tiktokshop,pool;poolcleaning;poolcleaner;robotics;robotcleaner;roboticpoolcleaner;robotvaccuum;robotvacuumcleaner;vacuumcleaner;swimmingpool;tiktokshop,,nhạc nền - Deals Shop,Deals Shop,2024-05-19T17:15:00.000Z
7516332883716459806,https://www.tiktok.com/@shaina_louisiana_mama1/video/7516332883716459806,shaina_louisiana_mama1,https://www.tiktok.com/@shaina_louisiana_mama1,177400,177.4K,977,977,,,,,This is a MUST HAVE purchase for your pool this summer! #poolvacuum #cleanpool #aiper #scubase #robotvaccuum #poolday #poolcleaning #pooltok #abovegroundpool #Summer #poolday ,poolvacuum;cleanpool;aiper;scubase;robotvaccuum;poolday;poolcleaning;pooltok;abovegroundpool;summer;poolday,,original sound,shaina_louisiana_mama1,2025-06-16T00:10:46.000Z
